SZlAX,3r1kr1/2b1n3/2b1Qpq1/5p2/1PPP3p/P4P2/4R1PP/4RN1K b - - 0 31,g6f7 e6f7 f8f7 e2e7,1926,76,94,5065,attraction crushing discoveredAttack middlegame short,https://lichess.org/JQ5yck8N/black#62,,
X4w10,2r2k2/1b3ppQ/pq2pb1p/1p6/8/P1P1N1P1/1PBr1PP1/3RR1K1 b - - 9 30,c8d8 h7h8 f8e7 e3f5 e7d7 d1d2,1926,77,96,3922,crushing interference long master middlegame pin,https://lichess.org/7Dgsfyxm/black#60,,
Zwq4F,r1b2k1r/pp1nb3/2p1p1Q1/3pPP2/8/1P6/P1P3PP/qN3R1K b - - 0 20,a1e5 f5e6 e5f6 f1f6 e7f6 g6f7,1926,77,95,6081,discoveredAttack exposedKing long mate mateIn3 middlegame,https://lichess.org/35Zp4eke/black#40,,
fRMhr,r3kb1r/ppp2ppp/4p1b1/q7/3N4/1RNP3P/P1K1QPP1/1R6 b kq - 5 18,f8c5 b3b5 a5a3 b1b3 a3a6 b5c5,1926,76,95,2513,advantage clearance long middlegame,https://lichess.org/T1YM82oM/black#36,Scandinavian_Defense,Scandinavian_Defense_Mieses-Kotroc_Variation
lQxv9,1rb1r1k1/p1p2ppp/5q2/2pQn1B1/P7/2PP4/BP3PPP/R3R1K1 b - - 1 22,f6g5 d5f7 e5f7 e1e8,1926,78,93,4719,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/7Ptp5gDL/black#44,,
slTlX,Q7/1ppk2q1/p7/4p3/PPB1n2p/2P2R1P/6PK/3r4 w - - 2 30,a8b7 g7g3 f3g3 h4g3,1926,80,96,5282,endgame mate mateIn2 sacrifice short,https://lichess.org/sZ7FdGPo#59,,
wt6yo,r2r1k2/1bq2p2/pp2p3/2p3Q1/P1B5/2NP1P2/1PP3P1/4R2K b - - 0 26,c7e7 g5h6 f8e8 c4e6 f7e6 e1e6,1926,74,95,6729,crushing long middlegame pin,https://lichess.org/L9GTy76D/black#52,,
18ZSt,rn1qk2r/ppp2ppp/3b1n2/3p2B1/6b1/3P1Q2/PPP1BPPP/RN2K1NR w KQkq - 3 7,g5f6 g4f3 f6d8 f3g2 d8c7 d6c7,1927,75,97,3837,advantage long opening,https://lichess.org/Ih8PZAYc#13,,
4B2pN,2rq1rk1/2p2ppp/p1b1p3/3n4/1b1PN3/2NQP1B1/5PPP/1B2K2R b K - 3 17,d5c3 e4f6 g8h8 d3h7,1927,78,93,2106,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/zzTErFvt/black#34,Queens_Gambit_Declined,Queens_Gambit_Declined_Harrwitz_Attack
9zEmG,5rk1/2N4R/6p1/4pn2/2n2b2/4pP2/PPP5/1K5R b - - 2 29,f8f7 h7h8 g8g7 c7e8,1927,80,95,3731,mate mateIn2 middlegame short,https://lichess.org/VGO398iM/black#58,,
FluaU,r1b3k1/1ppr1pp1/p6p/2bN1N2/8/5P2/PPP3PP/3RR2K b - - 1 17,g8f8 d5c7 d7d1 e1d1 c8f5 c7a8,1927,76,94,5207,advantage long middlegame,https://lichess.org/r7tmpOc4/black#34,Ruy_Lopez,Ruy_Lopez_Exchange_Variation
JBG1v,8/2p5/1p3kp1/1p1P4/5K1P/P1P5/8/8 b - - 2 38,f6g7 f4e5 g7f7 d5d6,1927,75,91,1613,crushing endgame pawnEndgame short,https://lichess.org/arTVUc36/black#76,,
NljCw,4K3/4P3/6k1/8/8/4r3/p7/5R2 b - - 7 62,e3e2 e8f8 a2a1q f1a1,1927,78,93,4111,crushing endgame rookEndgame short,https://lichess.org/435kCZhd/black#124,,
RL81M,2kr4/ppq2pp1/2p1b3/4n3/1P3BnP/2NP1Q2/P1P2PB1/1R3RbK w - - 6 17,f4e5 c7e5 f3g3 g4f2 f1f2 e5g3,1927,75,96,7537,crushing exposedKing kingsideAttack long middlegame,https://lichess.org/CToPrQBr#33,Scandinavian_Defense,Scandinavian_Defense_Boehnke_Gambit
VmAk2,kn1R1Q2/pp4p1/5n2/4p3/1Pq1Pr2/5K2/P4P1P/4R2B w - - 6 30,f3g3 f6h5 g3g2 f4f8,1927,76,95,6697,crushing discoveredAttack middlegame short,https://lichess.org/1LVzbBut#59,,
XtVDI,r3kb1r/1p1q1ppp/p1n1pn2/3p4/3P1B2/P1N2P1P/1PPQ1P2/R3KBR1 b Qkq - 2 11,e8c8 c3a4 f8d6 a4b6 c8c7 b6d7,1927,74,93,3126,crushing fork long opening quietMove,https://lichess.org/IxRfTBOW/black#22,Caro-Kann_Defense,Caro-Kann_Defense_Exchange_Variation
btezK,2rq2k1/pp3rp1/1b5p/3pN3/1P4b1/P2BP3/2Q2PP1/2R1K2R w K - 1 24,c2c8 g4c8 e5f7 g8f7,1927,75,93,2094,advantage middlegame short,https://lichess.org/URcvjQ51#47,,
gnqEv,r4nk1/p4bpp/2p5/2BpP3/q2PpNQ1/8/P5PP/2R4K b - - 5 25,a4a2 e5e6 f7e6 f4e6 f8e6 g4e6,1927,76,94,4911,advantage kingsideAttack long middlegame,https://lichess.org/LhKTY8ak/black#50,,
jyRbS,1b2q2k/6pB/pn5r/1p2PQ2/5P2/PP4PP/8/3R2K1 w - - 1 35,h7g6 h6g6 f5h5 h8g8,1927,75,93,2481,advantage middlegame short,https://lichess.org/XVc5ltWf#69,,
s49uo,r5k1/pp3pp1/3q3p/8/3P4/5QnP/PPr3P1/R1BR2K1 w - - 0 23,c1f4 d6f4 f3f4 g3e2 g1h1 e2f4,1927,74,93,2824,attraction crushing fork long middlegame sacrifice,https://lichess.org/syPHamOz#45,,
5PBCh,2q3r1/1kp1P3/pr6/p2Q2Pp/8/4P3/PPP3P1/2KR4 b - - 2 30,b7b8 d5g8 c8g8 d1d8,1928,75,94,6614,clearance crushing endgame sacrifice short,https://lichess.org/QEZso9sZ/black#60,,
8lLHM,8/p2q1kp1/8/4P2Q/p2p4/3n3P/1P4B1/6K1 b - - 3 27,f7g8 e5e6 d7e7 g2e4,1928,74,95,6389,crushing endgame short,https://lichess.org/fws3mppV/black#54,,
BGjZT,5rk1/1pr2p2/p2Np1p1/2Pn3p/1P1N4/P3P2P/1q3PP1/R2Q2K1 b - - 4 26,e6e5 d6c4 b2c3 a1c1,1928,74,96,3287,advantage master middlegame short,https://lichess.org/rKVkYgpH/black#52,,
Eucpp,R1r2k1r/1Q2ppb1/3p2p1/3Pn1pn/2P1P3/5P1q/3NBP2/5RK1 b - - 1 25,f7f5 b7c8 f8f7 c8e6,1928,81,94,1524,hangingPiece mate mateIn2 middlegame short,https://lichess.org/kcmwk6fQ/black#50,,
J1GO4,rn3rk1/pp1bq1p1/2pb3p/4p3/3P3P/2PQ1NPB/PP1N4/R4RK1 w - - 0 17,f3e5 d7h3 f1f8 e7f8 g3g4 d6e5,1928,77,93,3146,advantage hangingPiece long middlegame,https://lichess.org/XRE4OQMw#33,Zukertort_Opening,Zukertort_Opening_Queens_Gambit_Invitation
M55Aa,5rk1/4bppp/2q5/Q2pP3/3P4/2P5/Pr1B2PP/R4RK1 w - - 0 20,d2f4 f8a8 a5a8 c6a8,1928,75,94,1953,advantage middlegame short trappedPiece,https://lichess.org/onxYsCkh#39,,
RIlsq,2r3k1/5Rr1/3pP1q1/3P4/P1Bp4/1N2bQPp/1P5P/7K w - - 1 36,f7g7 g8g7 c4d3 g6d3,1928,75,92,2479,crushing master middlegame short,https://lichess.org/rzQZXOiR#71,,
VYAx4,3kqb1r/4n3/p2pp2p/1p2pP2/3p4/1P3Q1P/PNR2PP1/6K1 b - - 0 25,e6f5 f3a8 d8d7 c2c7 d7c7 a8e8,1928,74,94,2604,advantage deflection exposedKing long middlegame,https://lichess.org/IJ5Nblj3/black#50,,
Zfkje,8/2n3k1/5P2/2p1P3/2N1K3/1p6/8/8 b - - 0 57,g7f7 e4f5 b3b2 c4b2,1928,74,95,1580,crushing endgame knightEndgame short,https://lichess.org/O45zC5UL/black#114,,
iA2L2,8/8/8/2k2pp1/pp4p1/P2K2P1/1P3P1P/8 w - - 0 52,d3e3 b4a3 b2a3 c5c4,1928,78,94,7904,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/dQKdA0sB#103,,
puShz,1rrR1bk1/p4p1p/6pB/8/4p2Q/P4qP1/1PP4P/2KR4 b - - 3 26,f3e2 d8f8 c8f8 h4f6 e2e3 h6e3,1928,74,95,3705,crushing long master middlegame sacrifice,https://lichess.org/00arSv3p/black#52,,
vRVqO,r2q2kb/p1p4p/3prnpB/1p2p1Q1/4P3/8/PPP1NPP1/2KR3R b - - 0 16,f6e4 g5g4 e4c5 b2b4,1928,73,93,8888,advantage fork middlegame short,https://lichess.org/O7BB3vVN/black#32,Indian_Defense,Indian_Defense_Other_variations
zCiXS,8/2p4p/6bP/p5P1/1p6/1Pk1p3/P3B3/2K5 b - - 3 48,g6d3 e2d3 c3d3 c1d1,1928,73,95,4327,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/rAuISG2c/black#96,,
9B323,5r1k/1b4p1/1P2Qp1p/1q6/3B4/7P/6P1/5RK1 w - - 3 40,d4f6 b5f1 g1f1 f8f6,1929,74,96,7346,attraction crushing endgame intermezzo short,https://lichess.org/KCGaPGtG#79,,
D66sH,8/1p1r3k/pB3p1p/P3p3/6P1/3bQP1K/1q6/3R4 b - - 1 39,d3b5 d1d7 b5d7 e3d3,1929,75,95,7000,crushing endgame short,https://lichess.org/Q1lgygEI/black#78,,
L72s7,6k1/6pp/5n2/2p1p1N1/1pPq4/3P2P1/rP2QR1P/7K b - - 1 30,f6g4 f2f8 g8f8 g5e6 f8f7 e6d4,1929,77,95,5979,advantage attraction endgame fork long sacrifice,https://lichess.org/E30oWE5j/black#60,,
OuFpH,4K1k1/2BP2p1/1p5p/p4r2/4p1b1/8/1b6/3R3R w - - 1 52,d7d8q f5f8 e8e7 b2f6,1929,75,95,7209,crushing middlegame short,https://lichess.org/FCxCnDAD#103,,
Rs1bI,3q1r2/p6k/2Pp2p1/3Bp3/P3P2p/5PpP/1Q4P1/6K1 b - - 0 31,d8b6 b2b6 a7b6 d5e6 f8a8 c6c7,1929,74,97,1734,advancedPawn crushing endgame long master quietMove,https://lichess.org/7M95qWMq/black#62,,
eEcqk,r1bqk2r/ppp1b1pp/1nn2p2/4p3/8/1BNP1N2/PPP2PPP/R1BQR1K1 b kq - 3 9,c6a5 f3e5 a5b3 d1h5 g7g6 e5g6,1929,74,93,2768,clearance crushing exposedKing long opening sacrifice,https://lichess.org/PewbKJhJ/black#18,,
gyVwy,Q3n2k/7p/4q3/2p1NrP1/2Pr1P2/1p6/1P5R/5RK1 w - - 3 50,a8c6 f5e5 c6e6 e5e6,1929,74,96,2352,advantage middlegame short,https://lichess.org/Q84rLYju#99,,
owTW9,r2q2k1/1bp2rbp/1p1p2p1/3Pp3/1pP5/P2Q1NN1/5PPP/R4RK1 w - - 0 19,a3b4 a8a1 f1a1 e5e4,1929,74,95,3941,crushing middlegame short,https://lichess.org/1mzdHlqJ#37,Torre_Attack,Torre_Attack_Other_variations
2LbmJ,4r1k1/N1pb1ppp/1p1r1n2/q7/P3P3/2NPQ2P/1PPK1PP1/R6R w - - 1 20,a7b5 f6e4 d2c1 e4c3,1930,77,91,2705,advantage deflection middlegame pin short,https://lichess.org/cDjFpT6E#39,,
6HCsJ,1k6/6R1/p7/2K1N3/6pr/P2P4/8/3b4 b - - 7 45,h4h5 c5b6 h5h6 e5c6 h6c6 b6c6,1930,74,97,3003,crushing endgame exposedKing long master masterVsMaster,https://lichess.org/uPieFU12/black#90,,
ByYwG,1r3r2/5pkp/p1np2p1/2pNp3/1pP1P1q1/1P1P2P1/P3NPK1/3Q3R b - - 1 21,c6d4 h1h7 g7h7 d5f6 h7g7 f6g4,1930,76,95,2663,attraction crushing fork long middlegame sacrifice,https://lichess.org/WCLpv5xb/black#42,,
H9Sl0,7k/PQ4p1/7p/8/7P/6PK/8/5q2 w - - 1 47,h3g4 h6h5 g4g5 f1f6 g5h5 f6f5,1930,76,93,2713,endgame long mate mateIn3 queenEndgame,https://lichess.org/8EYf5WCK#93,,
Jp2Lo,r2qk1nr/2p1bp1p/p2pp1pP/1p2P3/3P2P1/2N1QB2/PPP2P2/2KR3R b kq - 0 16,e7g5 f3c6 e8f8 f2f4,1930,74,94,2616,crushing fork master middlegame short,https://lichess.org/O9EA1js2/black#32,Owen_Defense,Owen_Defense_Other_variations
NQP91,8/8/2pb2k1/pp1p2p1/P2P2P1/1PP1N3/4K3/8 b - - 0 35,g6f6 a4b5 c6b5 e3d5,1930,75,92,3048,crushing endgame short,https://lichess.org/NvPsj9Rf/black#70,,
RJ6bz,4r1k1/1ppb1p1p/p5p1/2qp1P1R/6Q1/2PB4/PP3BPP/R3r1K1 w - - 5 26,a1e1 e8e1 d3f1 d7b5,1930,74,92,2192,advantage middlegame pin short,https://lichess.org/ZPEyHIXn#51,,
VSGb6,1r2k3/5R1p/4P1p1/2p3p1/1p6/1Bp5/P4PPP/6K1 w - - 4 35,e6e7 c3c2 b3c2 e8f7,1930,75,95,7570,advancedPawn crushing deflection endgame short,https://lichess.org/QoastXyb#69,,
Yylqk,8/8/1pk1p1p1/1P1pP3/3K1PP1/8/8/8 b - - 0 44,c6b5 f4f5 g6f5 g4g5,1930,78,94,7788,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/9t3W9vav/black#88,,
cZutU,4B3/3P2k1/6p1/p7/1pp5/r3K2R/8/8 w - - 1 42,e3d4 a3h3 d4c4 h3c3 c4d4 c3c1,1930,73,95,4930,crushing defensiveMove endgame long,https://lichess.org/djwNpMIa#83,,
gvk4p,2r3k1/5ppp/4p3/1bP3q1/6R1/7P/2Q2BP1/6K1 b - - 4 36,g5d5 c2b2 e6e5 b2b5,1930,74,93,2061,advantage endgame short,https://lichess.org/tMo9w3m1/black#72,,
kgbDn,1k2r3/p1q5/8/1ppRP1Qp/2P1pB2/KP4P1/P4r2/3R4 w - - 0 34,e5e6 b5b4 a3a4 f2a2 a4b5 a2a5,1930,76,93,2651,deflection long mate mateIn3 middlegame,https://lichess.org/KeRWQLQv#67,,
ofYCA,2Q3k1/bp4p1/p1p4p/8/1P3PN1/2P3qP/r3r1P1/2R2R1K b - - 6 35,g8f7 g4e5 e2e5 f4e5,1930,75,93,3144,crushing discoveredAttack middlegame short,https://lichess.org/uxACnMc9/black#70,,
riUH4,r5k1/4qppp/1r1pb3/2p1p3/3n4/PP1B3P/2P2PP1/R1BQR1K1 b - - 2 18,e6f5 d3f5 d4f5 d1f3 b6a6 f3f5,1930,73,96,7760,advantage fork long middlegame,https://lichess.org/mmb3Ypyk/black#36,Four_Knights_Game,Four_Knights_Game_Spanish_Variation
wtYSG,5B2/pb5k/1pnpp1p1/2p5/2PbP3/P1NP4/1P2B1Pq/R1Q2K2 w - - 2 23,e2f3 h2g1 f1e2 g1f2 e2d1 d4e3,1930,74,94,2755,advantage long middlegame,https://lichess.org/UFDEWA6Q#45,,
0dIqG,r4rk1/2q1pp1p/2p1b1p1/8/pPP1N2Q/5R2/P5PP/3R3K b - - 0 24,e6c4 e4g5 h7h5 h4c4,1931,74,94,2522,crushing discoveredAttack middlegame short,https://lichess.org/HAgr9wJN/black#48,,
5UYQX,r3r1k1/1b3ppp/pq3n2/2bpp3/2P5/1PNB1Q2/PB3PPP/3R1RK1 w - - 0 17,c3d5 b7d5 c4d5 e5e4,1931,74,94,5919,advantage middlegame short,https://lichess.org/0I8u7D5W#33,Queens_Gambit_Declined,Queens_Gambit_Declined_Marshall_Defense
9T6cY,8/8/8/P1N1k3/3pb3/8/3K4/8 b - - 2 47,e5d5 c5e4 d5c6 a5a6 c6b6 e4c5,1931,75,96,4222,crushing defensiveMove endgame long master,https://lichess.org/NQVIesS5/black#94,,
H5g3o,r1bqk2r/pppp1pp1/7p/4n3/2BN4/2P5/P1P1QPPP/R3K2R b KQkq - 1 11,d7d6 f2f4 e8g8 f4e5,1931,72,95,6820,advantage middlegame short,https://lichess.org/SkkPZVCz/black#22,Italian_Game,Italian_Game_Anti-Fried_Liver_Defense
JR3vd,3k1r2/pbr1q3/1p2B1P1/3nQ3/2pP4/2P5/5P1P/4R1K1 b - - 2 32,e7f6 e5d6 c7d7 d6d7,1931,79,94,4066,mate mateIn2 middlegame short,https://lichess.org/fpRD0JxD/black#64,,
N5cvc,5n1k/ppr3r1/2pp1q1p/7Q/2PP4/1P2PBP1/P4PK1/7R b - - 4 31,f8e6 h5h6 f6h6 h1h6 g7h7 h6e6,1931,75,94,5405,advantage exposedKing fork long middlegame,https://lichess.org/9Bnrfnqe/black#62,,
Qfs1J,1r4k1/4r1P1/1pp2p1B/8/2P5/1bP5/p2R3P/2K2BR1 w - - 0 32,c1b2 e7e1 b2b3 a2a1q,1931,75,96,1884,advancedPawn crushing middlegame promotion short,https://lichess.org/MSmiKid0#63,,
VBjc9,8/8/1pp5/p1p2p1p/P1P2P2/1P2K1Pk/5P2/8 b - - 0 47,h5h4 e3f3 h4g3 f2g3,1931,74,97,1753,crushing endgame pawnEndgame short zugzwang,https://lichess.org/mZRQuWns/black#94,,
XWPKG,r2qr1k1/1p3pb1/p5pp/P3p3/1BP1P1n1/3p2P1/1P2NP1P/RQ3RK1 w - - 0 23,f1d1 d8f6 b4e1 d3e2,1931,76,95,6746,advancedPawn advantage middlegame short,https://lichess.org/CADpgesi#45,,
jQfmt,r1bqr1k1/1p1pbppp/3Bpnn1/1N6/1NP1P3/8/P3BPPP/R2Q1RK1 b - - 2 14,f6e4 d6c7 e7b4 c7d8,1931,74,95,8108,advantage opening short trappedPiece,https://lichess.org/pX6tdInd/black#28,Sicilian_Defense,Sicilian_Defense_Taimanov_Variation
x0wRj,2kr4/1ppr2pp/pqp4b/5Q2/PP1P4/2P3PB/7P/4RK1b b - - 5 22,c6c5 f5d7 c8b8 d7d8,1931,75,96,4036,crushing middlegame queensideAttack short,https://lichess.org/9fHgL7pL/black#44,,
3YSiM,3r2k1/pppq1pbp/2n3p1/8/P1BP4/2P2Q1P/1B3PP1/4R1K1 b - - 0 21,d8e8 f3f7 d7f7 e1e8,1932,74,92,2606,crushing kingsideAttack middlegame pin sacrifice short,https://lichess.org/rXznqGqu/black#42,,
6SEH4,r1b1k2r/ppp2ppp/4p3/2b1n3/1q6/3PB2P/PP1Q1PP1/R3KBNR b KQkq - 3 12,e8g8 e3c5 b4c5 d3d4 c5d6 d4e5,1932,78,93,3741,advantage fork long opening,https://lichess.org/vu4FuLGr/black#24,French_Defense,French_Defense_Knight_Variation
9GANP,r4rk1/1pB3pp/p5b1/P4p1n/1P1b3q/2NB1P1P/6P1/2RQ1R1K b - - 1 24,f5f4 d3c4 g8h8 d1d4,1932,80,96,10117,crushing discoveredAttack middlegame short,https://lichess.org/zDEwRV8n/black#48,,
H5TkK,2r3k1/p1r2pp1/Q2p2qp/3Pp3/1PP1nn2/4R1PP/5B1K/2R2B2 b - - 0 35,f4h3 f1h3 e4f2 h3c8,1932,75,92,2095,advantage hangingPiece middlegame short,https://lichess.org/8kxrDtVT/black#70,,
KkU0z,7k/pp4p1/2b3qp/2p1P1r1/4P2P/2B2Q2/P2R2P1/6K1 b - - 0 31,c6e4 f3f8 h8h7 h4g5,1932,75,93,2436,crushing endgame short,https://lichess.org/BDpotdQ3/black#62,,
VS1eL,2r2rk1/1p2bppn/p2p3p/Pq1PpP2/3pP1Q1/3P2PP/1P1B2BK/2R2R2 b - - 4 20,g8h8 c1c8 h7f6 c8f8,1932,75,93,3617,crushing middlegame short,https://lichess.org/eJ398DLJ/black#40,,
YW6kF,2r1r1k1/1b3pp1/pp4n1/4PQ2/P7/2P4P/4R2K/5B2 b - - 0 31,c8c3 e5e6 e8e6 e2e6,1932,76,92,2114,advantage middlegame short,https://lichess.org/7F6TRzVl/black#62,,
cr6lO,5r2/p5Q1/2p1k1B1/4P3/5np1/8/PPP2qPP/6RK w - - 3 28,g6e4 f2g1 h1g1 f4e2 g1h1 f8f1,1932,75,92,3632,attraction backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/TT3o3ffZ#55,,
gMPr2,2kr4/pRp2ppp/B1np1n1q/1Q6/3P1pb1/B1P1rN1P/P1P3P1/5K1R b - - 3 15,g4f3 b7c7 c8c7 b5b7,1932,74,96,5098,attraction doubleCheck mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/ZLAVr6rM/black#30,Vienna_Game,Vienna_Game_Max_Lange_Defense
lQvOx,1q4k1/p4p1p/6p1/2p2b2/3b1BN1/1P1r1PKP/P3Q1P1/4R3 b - - 5 32,b8d8 e2e8 d8e8 e1e8 g8g7 f4h6,1932,76,96,5866,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/nZsgzhkz/black#64,,
ob606,8/2q2pk1/2P1r1pp/8/2R2PP1/b2Q1K1P/3N4/8 b - - 0 47,e6c6 d3c3 g7h7 c4c6,1932,73,95,7885,crushing endgame fork intermezzo short,https://lichess.org/zqs9UUF7/black#94,,
wFfyM,r1b1k2r/1p3pp1/3p3p/p1pp4/1bP1P3/1QNRqP2/PP2B1PP/4K2R b Kkq - 1 14,d5c4 b3a4 c8d7 a4d7 e8d7 d3e3,1932,75,92,2456,advantage long middlegame,https://lichess.org/okpbUOEy/black#28,Nimzo-Indian_Defense,Nimzo-Indian_Defense_Leningrad_Variation
0JblX,3r1k1r/p1p2ppp/8/1B6/6P1/2Q1q3/PPPR2PP/2K4n b - - 5 19,e3c3 d2d8 f8e7 d8d7 e7e6 b2c3,1933,72,95,7914,advantage endgame hangingPiece long,https://lichess.org/SnzY25Ks/black#38,,
7rykA,r2q1k1r/pp1b1n2/3p1PQ1/2pp4/3b1R2/P2Pp2P/1PPB2P1/1R5K b - - 0 23,d4f6 f4f6 d8f6 g6f6 e3d2 b1f1,1933,75,94,3665,advantage defensiveMove long middlegame,https://lichess.org/yV0bFb8A/black#46,,
G2thP,r1b3r1/pp1pkp1p/3Nn3/3QP3/1pB1PPq1/1N2bRP1/P1P3K1/R7 w - - 1 20,a1f1 e6f4 f3f4 g4g3 g2h1 g3g2,1933,79,97,5504,deflection long mate mateIn3 middlegame pin,https://lichess.org/oCPkEbZO#39,,
JnPNW,5Q2/8/8/7p/1p4kP/6q1/P7/4K3 w - - 0 47,e1d2 g3f4 f8f4 g4f4 a2a3 b4a3,1933,75,93,1918,crushing endgame long master queenEndgame,https://lichess.org/zDyFZY1u#93,,
Pf1Rh,r3k2r/1ppn1ppp/p2b4/3Pp2q/4N1n1/5N2/PPPBQPP1/2K1RB2 b kq - 3 15,e8g8 e4g3 h5g6 f3h4,1933,75,91,2835,advantage middlegame short,https://lichess.org/5xQ2pWbd/black#30,Scandinavian_Defense,Scandinavian_Defense_Main_Line
TrVtb,2r2rk1/4bpp1/p3p1p1/1p3n1q/4B3/P4P1P/1P3BP1/2RQ1RK1 b - - 3 22,f5h4 c1c8 f8c8 d1d7 c8f8 d7e7,1933,75,96,2086,crushing fork long middlegame,https://lichess.org/y8Tk5vgY/black#44,,
Z8Hfn,r4rk1/1bpq1pp1/p1n2n1p/1p1Bp3/PP6/2P1PN1P/6P1/RN1Q1RK1 w - - 0 18,f3e5 d7d5 d1d5 f6d5,1933,75,93,4157,crushing middlegame short,https://lichess.org/DQbJnO3Y#35,Ruy_Lopez,Ruy_Lopez_Morphy_Defense
ca2AW,3r1rk1/pp4bp/2p5/4n3/2P1PK2/1PN5/PB5P/3RR3 w - - 1 27,f4e3 e5g4 e3e2 f8f2,1933,78,95,4279,mate mateIn2 middlegame short,https://lichess.org/1KooDhvX#53,,
fWAfK,r4r2/2p2pkp/1p1p1np1/3Pp2q/2P1P3/PpN1Q3/1P3P1N/R4RK1 w - - 2 20,f2f4 h5h2 g1h2 f6g4 h2g3 g4e3,1933,73,96,8450,attraction crushing exposedKing fork long middlegame sacrifice,https://lichess.org/SFinskz9#39,,
jK3Xf,1r3k2/Q4p1r/4b3/3pq2p/6p1/2P2p2/PP4PP/R1B2RK1 b - - 0 24,f3g2 c1f4 g2f1r a1f1,1933,74,93,3774,advantage master middlegame short,https://lichess.org/TdTSQpsN/black#48,,
lfstf,4rrk1/1b3p1p/p4Rp1/1p5q/3P4/1BP3P1/1P1Q3P/RN4K1 w - - 3 29,d2f2 e8e2 f6f7 e2f2,1933,75,94,7339,advantage middlegame short,https://lichess.org/DOjO5hTN#57,,
q5C4A,1r1qb3/pp6/3kpp2/3p1nbQ/3P3p/2N1PR1P/PP4P1/R1B3K1 w - - 3 24,h5g4 f5h6 g4g5 f6g5,1933,75,95,5227,advantage middlegame short trappedPiece,https://lichess.org/P17noQos#47,,
ubsYZ,3Q2k1/pp3p2/3br1p1/3p4/1P2q2N/2rn3P/6P1/1RB2R1K b - - 1 30,g8g7 c1h6 g7h6 d8h8 h6g5 h4f3,1933,74,92,1566,attraction crushing fork long middlegame sacrifice,https://lichess.org/3qVHKEOb/black#60,,
zFObW,r1br2k1/2q1npb1/p3p1pp/1pBn4/1P2B3/2P2N2/P1QN1PPP/R4RK1 b - - 2 18,g7c3 c5e7 c7e7 e4d5 c3a1 d5a8,1933,73,95,6391,advantage long middlegame,https://lichess.org/ENijlehw/black#36,Sicilian_Defense,Sicilian_Defense_Old_Sicilian
3yv8P,r3rk2/pp4Rp/8/2pP3q/4NP1P/P1B5/1PB2K1n/RQ6 w - - 1 31,e4g5 e8e2 f2g1 h5g4 g1h1 g4g2,1934,77,92,1807,exposedKing long mate mateIn3 middlegame,https://lichess.org/N0Thfz8X#61,,
7E8cZ,2r3k1/5p2/p3p1p1/1pP5/4Q1pq/2P5/PP3P2/2K4R b - - 3 26,h4f2 e4e5 g8f8 h1h8 f8e7 h8c8,1934,75,96,2127,crushing endgame long skewer,https://lichess.org/2zNOOLRG/black#52,,
B0FOr,r7/1pp1k1q1/p1p4r/2b1p1p1/6Q1/3P2B1/PPPN1PP1/R4RK1 w - - 7 20,d2e4 a8h8 g3h2 h6h2,1934,74,96,9208,advantage middlegame quietMove short,https://lichess.org/6tVJiaby#39,,
EQpi5,8/5p1p/6p1/4Q1Pk/3pR3/P2P3P/2q2PK1/1r6 b - - 4 33,c2d3 e4h4 h5h4 e5f4 h4h5 f4g4,1934,74,96,7499,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/Yp84XVCS/black#66,,
Hv2XG,2k1r2r/p1pq3p/PP3p2/3n4/3n2p1/2Qp4/3N1PPP/R1B1R1K1 w - - 1 21,b6a7 e8e1 d2f1 d4e2 g1h1 e1f1,1934,76,96,9451,backRankMate deflection fork hangingPiece long mate mateIn3 middlegame,https://lichess.org/uzgJlcIe#41,,
Pb5cQ,2r3k1/3N2p1/1p2p2q/p2n1r2/3P4/7R/4QPPP/R5K1 b - - 4 27,h6g5 e2e6 f5f7 d7f6 g5f6 e6c8,1934,76,93,3095,advantage discoveredAttack long middlegame,https://lichess.org/iGZUEL0d/black#54,,
SPxRN,6k1/p5p1/7p/4p3/2r5/1PNR2KP/P2P1bP1/R1B2r2 w - - 3 29,g3f3 c4f4 f3e2 f1e1,1934,83,96,5340,mate mateIn2 middlegame short,https://lichess.org/ia7Q7242#57,,
XotiQ,r6r/1pk5/p1p1b2p/1PPpP1p1/P4n2/3q2B1/1Q3PPP/R3R2K b - - 2 27,h8f8 b5c6 b7c6 b2b6 c7d7 b6b7,1934,73,96,6354,clearance crushing long middlegame,https://lichess.org/BVyAzPCT/black#54,,
c8YEV,8/p7/1p4B1/2p2P1p/P4kr1/1PP2b1K/5R2/8 b - - 3 58,h5h4 f2f3 f4f3 g6h5 f3f4 h5g4,1934,75,92,1897,crushing endgame long pin sacrifice,https://lichess.org/aVxtCLI4/black#116,,
